user_id,title,title_short,category,final_borda_rank,average_borda_score,total_borda_score,original_position,position_change,is_target,num_trials,original_ndcg_5
A3NOOFZ4K38A7Y,Legendary Locals of Jersey City,Legendary Locals of Jersey City,unknown,9,11.35,227.0,19,10,False,20,1.0
A3NOOFZ4K38A7Y,On My Terms,On My Terms,unknown,10,11.3,226.0,11,1,False,20,1.0
A3NOOFZ4K38A7Y,A Lower Deep,A Lower Deep,unknown,11,11.0,220.0,6,-5,False,20,1.0
A3NOOFZ4K38A7Y,Unknown Terrain: The Landscapes of Andrew Wyeth,Unknown Terrain: The Landscapes of Andrew Wyeth,unknown,12,10.25,205.0,15,3,False,20,1.0
A3NOOFZ4K38A7Y,Walking Without Footprints: Going Native in America,Walking Without Footprints: Going Native in Americ...,unknown,13,10.2,204.0,8,-5,False,20,1.0
A3NOOFZ4K38A7Y,"Doctor, What's Wrong With Me?","Doctor, What's Wrong With Me?",unknown,14,8.9,178.0,12,-2,False,20,1.0
A3NOOFZ4K38A7Y,Cuisine minceur cookbook,Cuisine minceur cookbook,unknown,15,8.4,168.0,1,-14,False,20,1.0
A3NOOFZ4K38A7Y,"The Northern Region of Korea: History, Identity, and Culture (Center For Korea Studies Publications)","The Northern Region of Korea: History, Identity, a...",unknown,16,7.9,158.0,5,-11,False,20,1.0
A3NOOFZ4K38A7Y,Power to the Edge: Command and Control in the Information Age (Information Age Transformation Series),Power to the Edge: Command and Control in the Info...,unknown,17,7.4,148.0,14,-3,False,20,1.0
A3NOOFZ4K38A7Y,"Pediatric Reference Intervals, 6th Edition (Soldin, Pediatric Reference Intervals)","Pediatric Reference Intervals, 6th Edition (Soldin...",unknown,18,6.6,132.0,2,-16,False,20,1.0
A3NOOFZ4K38A7Y,Infantry Aces of the Reich,Infantry Aces of the Reich,unknown,19,6.15,123.0,10,-9,False,20,1.0
A3NOOFZ4K38A7Y,Lexi-Comp Drug Information Handbook for Oncology,Lexi-Comp Drug Information Handbook for Oncology,unknown,20,6.15,123.0,4,-16,False,20,1.0
A3EI1YB934S3HL,Angels Watching over Me (Shenandoah Sisters #1),Angels Watching over Me (Shenandoah Sisters #1),unknown,1,17.35,347.0,8,7,True,20,1.0
A3EI1YB934S3HL,Why Vietnam Matters: An Eyewitness Account of Lessons Not Learned,Why Vietnam Matters: An Eyewitness Account of Less...,unknown,2,14.0,280.0,18,16,False,20,1.0
A3EI1YB934S3HL,Android UI Fundamentals: Develop and Design,Android UI Fundamentals: Develop and Design,unknown,3,13.5,270.0,15,12,False,20,1.0
A3EI1YB934S3HL,Eight Questions: And the God Who's Asking,Eight Questions: And the God Who's Asking,unknown,4,13.2,264.0,16,12,False,20,1.0
A3EI1YB934S3HL,CompTIA Security+: Get Certified Get Ahead- SY0-301 Practice Test Questions,CompTIA Security+: Get Certified Get Ahead- SY0-30...,unknown,5,13.1,262.0,14,9,False,20,1.0
A3EI1YB934S3HL,Overhearing the Gospel: Revised and Expanded Edition,Overhearing the Gospel: Revised and Expanded Editi...,unknown,6,12.95,259.0,1,-5,False,20,1.0
A3EI1YB934S3HL,Rows of Memory: Journeys of a Migrant Sugar-Beet Worker,Rows of Memory: Journeys of a Migrant Sugar-Beet W...,unknown,7,11.95,239.0,4,-3,False,20,1.0
A3EI1YB934S3HL,Extraction,Extraction,unknown,8,10.7,214.0,17,9,False,20,1.0
A3EI1YB934S3HL,One Hundred Sacred Favorites,One Hundred Sacred Favorites,unknown,9,10.45,209.0,7,-2,False,20,1.0
A3EI1YB934S3HL,The Secret of the Old Mill,The Secret of the Old Mill,unknown,10,10.4,208.0,9,-1,False,20,1.0
A3EI1YB934S3HL,Flavor Of The Week,Flavor Of The Week,unknown,11,10.25,205.0,13,2,False,20,1.0
A3EI1YB934S3HL,Oracle Database 11g Building XML Applications,Oracle Database 11g Building XML Applications,unknown,12,9.95,199.0,3,-9,False,20,1.0
A3EI1YB934S3HL,Comprehensive Guide to the M1 Carbine,Comprehensive Guide to the M1 Carbine,unknown,13,9.95,199.0,0,-13,False,20,1.0
A3EI1YB934S3HL,The Canadian Niagara Power Company Story,The Canadian Niagara Power Company Story,unknown,14,8.5,170.0,12,-2,False,20,1.0
A3EI1YB934S3HL,"Ground Improvement Ground Reinforcement Ground Treatment: Developments 1987-1997 : Logan, Utah July 17-19, 1997 (Geotechnical Special Publication)",Ground Improvement Ground Reinforcement Ground Tre...,unknown,15,8.05,161.0,5,-10,False,20,1.0
A3EI1YB934S3HL,Cashing in on the Scrap Gold Business..................The revised I told you so edition by Richard Frankel,Cashing in on the Scrap Gold Business................,unknown,16,7.7,154.0,6,-10,False,20,1.0
A3EI1YB934S3HL,Chihuly Art Kit,Chihuly Art Kit,unknown,17,7.45,149.0,19,2,False,20,1.0
A3EI1YB934S3HL,Breeding mink for their fur ..,Breeding mink for their fur ..,unknown,18,7.2,144.0,11,-7,False,20,1.0
A3EI1YB934S3HL,EastEnders 20th Anniversary,EastEnders 20th Anniversary,unknown,19,6.9,138.0,2,-17,False,20,1.0
A3EI1YB934S3HL,Language Fundamentals: German (Language Fundamentals Card Guides),Language Fundamentals: German (Language Fundamenta...,unknown,20,6.45,129.0,10,-10,False,20,1.0
A3E71WPY54XPL5,"Self Expressions: Mind, Morals, and the Meaning of Life (Philosophy of Mind)","Self Expressions: Mind, Morals, and the Meaning of...",unknown,1,14.35,287.0,15,14,False,20,0.0
A3E71WPY54XPL5,Break and Enter: A Novel,Break and Enter: A Novel,unknown,2,13.3,266.0,4,2,False,20,0.0
A3E71WPY54XPL5,Lonely Planet San Francisco (Lonely Planet San Francisco),Lonely Planet San Francisco (Lonely Planet San Fra...,unknown,3,11.7,234.0,18,15,False,20,0.0
A3E71WPY54XPL5,Effective Opportunity Management for Projects: Exploiting Positive Risk (Center for Business Practices),Effective Opportunity Management for Projects: Exp...,unknown,4,11.4,228.0,1,-3,False,20,0.0
A3E71WPY54XPL5,Guitar Men,Guitar Men,unknown,5,11.4,228.0,0,-5,False,20,0.0
A3E71WPY54XPL5,Jimmy Coates: Assassin?,Jimmy Coates: Assassin?,unknown,6,11.35,227.0,17,11,False,20,0.0
A3E71WPY54XPL5,Writing Skills Activities for Special Children,Writing Skills Activities for Special Children,unknown,7,11.2,224.0,10,3,False,20,0.0
A3E71WPY54XPL5,Stepping Up to the Plate: 2nd Inning,Stepping Up to the Plate: 2nd Inning,unknown,8,11.15,223.0,11,3,False,20,0.0
A3E71WPY54XPL5,Insiders' Guide® to Omaha & Lincoln (Insiders' Guide Series),Insiders' Guide® to Omaha & Lincoln (Insiders' Gui...,unknown,9,11.05,221.0,8,-1,False,20,0.0
A3E71WPY54XPL5,A Pocketful of Light: 13 Days in the World's First Tourist Destination,A Pocketful of Light: 13 Days in the World's First...,unknown,10,11.0,220.0,7,-3,False,20,0.0
A3E71WPY54XPL5,Ali Goes Walking Dot Com: A Blog of Walking Through England,Ali Goes Walking Dot Com: A Blog of Walking Throug...,unknown,11,10.65,213.0,14,3,False,20,0.0
A3E71WPY54XPL5,Miskeen: The Dancing Horse (True Horse Stories),Miskeen: The Dancing Horse (True Horse Stories),unknown,12,10.35,207.0,19,7,False,20,0.0
A3E71WPY54XPL5,Light In the Mourning,Light In the Mourning,unknown,13,10.05,201.0,9,-4,False,20,0.0
A3E71WPY54XPL5,"CISSP Exam Prep Questions, Answers & Explanations: 1000+ CISSP Practice Questions with Detailed Solutions","CISSP Exam Prep Questions, Answers & Explanations:...",unknown,14,9.85,197.0,12,-2,True,20,0.0
A3E71WPY54XPL5,Doug Box's Available Light Photography: Techniques for Digital Photographers,Doug Box's Available Light Photography: Techniques...,unknown,15,9.45,189.0,2,-13,False,20,0.0
A3E71WPY54XPL5,Max The Mouse Goes To The Moon,Max The Mouse Goes To The Moon,unknown,16,9.15,183.0,5,-11,False,20,0.0
A3E71WPY54XPL5,National Geographic Angry Birds Star Wars: The Science Behind the Saga,National Geographic Angry Birds Star Wars: The Sci...,unknown,17,9.1,182.0,6,-11,False,20,0.0
A3E71WPY54XPL5,Baby Mama Drama: I Can't Believe My Wife Left My Son and Me for Another,Baby Mama Drama: I Can't Believe My Wife Left My S...,unknown,18,8.1,162.0,3,-15,False,20,0.0
A3E71WPY54XPL5,Language in Time of Revolution (Contraversions: Jews and Other Differences),Language in Time of Revolution (Contraversions: Je...,unknown,19,7.85,157.0,13,-6,False,20,0.0
A3E71WPY54XPL5,"String: Tying It Up, Tying It Down","String: Tying It Up, Tying It Down",unknown,20,7.55,151.0,16,-4,False,20,0.0
A1ITEN72SMUP73,Eureka Street: A Novel of Ireland Like No Other,Eureka Street: A Novel of Ireland Like No Other,unknown,1,14.6,292.0,4,3,False,20,0.0
A1ITEN72SMUP73,"The 5 Laws of Innovation Success: Generating Critical Momentum for Products, Services and Ideas",The 5 Laws of Innovation Success: Generating Criti...,unknown,2,13.85,277.0,5,3,False,20,0.0
A1ITEN72SMUP73,Into the Dark (Echo Falls Mystery),Into the Dark (Echo Falls Mystery),unknown,3,13.35,267.0,13,10,False,20,0.0
A1ITEN72SMUP73,Language Crossings: Negotiating the Self in a Multicultural World (Language and Literacy Series (Teachers College Pr)) (Language & Literacy Series),Language Crossings: Negotiating the Self in a Mult...,unknown,4,12.5,250.0,6,2,False,20,0.0
A1ITEN72SMUP73,Summer Rose: A Hawks Mountain Novel,Summer Rose: A Hawks Mountain Novel,unknown,5,12.3,246.0,12,7,False,20,0.0
A1ITEN72SMUP73,On Monday When It Rained,On Monday When It Rained,unknown,6,12.05,241.0,17,11,True,20,0.0
A1ITEN72SMUP73,Abba Eban: An Autobiography,Abba Eban: An Autobiography,unknown,7,11.5,230.0,19,12,False,20,0.0
A1ITEN72SMUP73,Utilitarianism (Dover Thrift Editions: Philosophy),Utilitarianism (Dover Thrift Editions: Philosophy),unknown,8,11.4,228.0,0,-8,False,20,0.0
A1ITEN72SMUP73,"Justice: Crimes, Trials, and Punishments","Justice: Crimes, Trials, and Punishments",unknown,9,11.2,224.0,9,0,False,20,0.0
A1ITEN72SMUP73,Plays: Ivanov; The Seagull; Uncle Vanya; Three Sisters; The CherryOrchard (Penguin Classics),Plays: Ivanov; The Seagull; Uncle Vanya; Three Sis...,unknown,10,10.95,219.0,11,1,False,20,0.0
A1ITEN72SMUP73,Pull up a Sagebrush,Pull up a Sagebrush,unknown,11,10.35,207.0,1,-10,False,20,0.0
A1ITEN72SMUP73,Global Finance and Financial Markets: A Modern Introduction,Global Finance and Financial Markets: A Modern Int...,unknown,12,10.3,206.0,18,6,False,20,0.0
A1ITEN72SMUP73,Mine All Mine,Mine All Mine,unknown,13,9.45,189.0,2,-11,False,20,0.0
A1ITEN72SMUP73,The Wooing of Jane Grey,The Wooing of Jane Grey,unknown,14,9.05,181.0,3,-11,False,20,0.0
A1ITEN72SMUP73,"Yotsuba&!, Vol. 8 (Volume 8) (Yotsuba&!, 8)","Yotsuba&!, Vol. 8 (Volume 8) (Yotsuba&!, 8)",unknown,15,8.4,168.0,15,0,False,20,0.0
A1ITEN72SMUP73,Pathologic Basis of Veterinary Disease - Text and E-Book Package,Pathologic Basis of Veterinary Disease - Text and ...,unknown,16,8.3,166.0,14,-2,False,20,0.0
A1ITEN72SMUP73,Tears of Fears Behind Closed Doors,Tears of Fears Behind Closed Doors,unknown,17,8.3,166.0,7,-10,False,20,0.0
A1ITEN72SMUP73,Michigan's Leelanau County,Michigan's Leelanau County,unknown,18,8.0,160.0,8,-10,False,20,0.0
A1ITEN72SMUP73,Sleepytime Rhyme,Sleepytime Rhyme,unknown,19,7.15,143.0,16,-3,False,20,0.0
A1ITEN72SMUP73,The Great Mistake,The Great Mistake,unknown,20,7.0,140.0,10,-10,False,20,0.0
A28ZTS0RTTY2XF,Why Does E=mc2? (And Why Should We Care?),Why Does E=mc2? (And Why Should We Care?),unknown,1,16.05,321.0,12,11,True,20,1.0
A28ZTS0RTTY2XF,Taking Over: Insider Tips from a Third-Generation CEO,Taking Over: Insider Tips from a Third-Generation ...,unknown,2,14.65,293.0,3,1,False,20,1.0
A28ZTS0RTTY2XF,Declarations That Empower Us,Declarations That Empower Us,unknown,3,13.65,273.0,11,8,False,20,1.0
A28ZTS0RTTY2XF,"Reason, Faith, and Revolution: Reflections on the God Debate (The Terry Lectures Series)","Reason, Faith, and Revolution: Reflections on the ...",unknown,4,13.35,267.0,9,5,False,20,1.0
A28ZTS0RTTY2XF,Power Plug-In: Global Investments for Our Energy Future,Power Plug-In: Global Investments for Our Energy F...,unknown,5,13.15,263.0,15,10,False,20,1.0
A28ZTS0RTTY2XF,The Pleasure of Your Company: Entertaining in High Style,The Pleasure of Your Company: Entertaining in High...,unknown,6,12.45,249.0,19,13,False,20,1.0
A28ZTS0RTTY2XF,"Picasa for Seniors: Get Acquainted with Picasa: Free, Easy-to-Use Photo Editing Software (Computer Books for Seniors series)",Picasa for Seniors: Get Acquainted with Picasa: Fr...,unknown,7,11.9,238.0,7,0,False,20,1.0
A28ZTS0RTTY2XF,Revealing Eschatology,Revealing Eschatology,unknown,8,11.05,221.0,13,5,False,20,1.0
A28ZTS0RTTY2XF,Slow Cookers For Dummies,Slow Cookers For Dummies,unknown,9,11.0,220.0,2,-7,False,20,1.0
A28ZTS0RTTY2XF,Fashion Design Directory,Fashion Design Directory,unknown,10,10.8,216.0,8,-2,False,20,1.0
A28ZTS0RTTY2XF,Fast and Easy Korean (Living Language),Fast and Easy Korean (Living Language),unknown,11,10.35,207.0,17,6,False,20,1.0
A28ZTS0RTTY2XF,Angels That Gather: Empowerment for End-Of-the-Age Harvest,Angels That Gather: Empowerment for End-Of-the-Age...,unknown,12,10.1,202.0,5,-7,False,20,1.0
A28ZTS0RTTY2XF,God and Time: Four Views (Spectrum Multiview Book Series),God and Time: Four Views (Spectrum Multiview Book ...,unknown,13,9.85,197.0,10,-3,False,20,1.0
A28ZTS0RTTY2XF,Keyness Principle of Effective Demand,Keyness Principle of Effective Demand,unknown,14,9.05,181.0,6,-8,False,20,1.0
A28ZTS0RTTY2XF,In The Mind,In The Mind,unknown,15,9.05,181.0,0,-15,False,20,1.0
A28ZTS0RTTY2XF,The Lightning Struck Tower (Precog in Peril Book 3),The Lightning Struck Tower (Precog in Peril Book 3...,unknown,16,7.25,145.0,14,-2,False,20,1.0
A28ZTS0RTTY2XF,Scrapbooking Techniques: Sewing on Paper,Scrapbooking Techniques: Sewing on Paper,unknown,17,7.05,141.0,4,-13,False,20,1.0
A28ZTS0RTTY2XF,Chloe Piene: Carré d'Art - Musée d'Art Contemporain de Nîmes,Chloe Piene: Carré d'Art - Musée d'Art Contemporai...,unknown,18,6.8,136.0,16,-2,False,20,1.0
A28ZTS0RTTY2XF,"Microsoft PowerPoint 2007: Level 1, Student Edition by Alec Fehl (2007-05-04)","Microsoft PowerPoint 2007: Level 1, Student Editio...",unknown,19,6.6,132.0,18,-1,False,20,1.0
A28ZTS0RTTY2XF,Microeconomics with MyEconLab Student Access Kit (7th Edition),Microeconomics with MyEconLab Student Access Kit (...,unknown,20,5.85,117.0,1,-19,False,20,1.0
A3RHKGX92R2DHQ,Clinically Dead: I've Seen Heaven and Hell,Clinically Dead: I've Seen Heaven and Hell,unknown,1,14.55,291.0,8,7,True,20,1.0
A3RHKGX92R2DHQ,Practical Signal Processing,Practical Signal Processing,unknown,2,13.55,271.0,0,-2,False,20,1.0
A3RHKGX92R2DHQ,Teaching Writing With Picture Books as Models: Lessons and Strategies For Using the Power of Picture Books to Teach the Elements Of Great Writing in The Upper Grades,Teaching Writing With Picture Books as Models: Les...,unknown,3,13.4,268.0,12,9,False,20,1.0
A3RHKGX92R2DHQ,Unlocking the Secrets of Retail Magic,Unlocking the Secrets of Retail Magic,unknown,4,13.3,266.0,7,3,False,20,1.0
A3RHKGX92R2DHQ,Confessions of a Latter-day Virgin: A Memoir,Confessions of a Latter-day Virgin: A Memoir,unknown,5,12.9,258.0,11,6,False,20,1.0
A3RHKGX92R2DHQ,Island No. 10: Struggle for the Mississippi Valley,Island No. 10: Struggle for the Mississippi Valley,unknown,6,11.9,238.0,13,7,False,20,1.0
A3RHKGX92R2DHQ,Walking Through The Mist,Walking Through The Mist,unknown,7,11.85,237.0,16,9,False,20,1.0
A3RHKGX92R2DHQ,"Red Clay to Richmond: Trail of the 35th Georgie Infantry Regiment, C.S.A.",Red Clay to Richmond: Trail of the 35th Georgie In...,unknown,8,11.7,234.0,9,1,False,20,1.0
A3RHKGX92R2DHQ,Life Span Motor Development,Life Span Motor Development,unknown,9,10.9,218.0,4,-5,False,20,1.0
A3RHKGX92R2DHQ,The Power of the Texas Governor: Connally to Bush,The Power of the Texas Governor: Connally to Bush,unknown,10,10.75,215.0,2,-8,False,20,1.0
A3RHKGX92R2DHQ,100 Favorite Mysteries of the Century,100 Favorite Mysteries of the Century,unknown,11,10.15,203.0,5,-6,False,20,1.0
A3RHKGX92R2DHQ,The Hodges Harbrace Handbook 17th Edition (Book Only),The Hodges Harbrace Handbook 17th Edition (Book On...,unknown,12,9.9,198.0,19,7,False,20,1.0
A3RHKGX92R2DHQ,Biblical People in the Bible Belt,Biblical People in the Bible Belt,unknown,13,9.85,197.0,14,1,False,20,1.0
A3RHKGX92R2DHQ,"Industrial Ventilation: A Manual of Recommended Practice, 19th edition",Industrial Ventilation: A Manual of Recommended Pr...,unknown,14,9.75,195.0,6,-8,False,20,1.0
A3RHKGX92R2DHQ,Trains: Safe and Sound,Trains: Safe and Sound,unknown,15,9.6,192.0,1,-14,False,20,1.0
A3RHKGX92R2DHQ,The Distichs Of Cato: A Famous Medieval Textbook (1922),The Distichs Of Cato: A Famous Medieval Textbook (...,unknown,16,8.45,169.0,18,2,False,20,1.0
A3RHKGX92R2DHQ,Organic Chemistry 7th Edition with Study Guide,Organic Chemistry 7th Edition with Study Guide,unknown,17,7.7,154.0,10,-7,False,20,1.0
A3RHKGX92R2DHQ,Age of Revolution and Reaction 1789-1850,Age of Revolution and Reaction 1789-1850,unknown,18,6.8,136.0,17,-1,False,20,1.0
A3RHKGX92R2DHQ,Harvard Hates America: The Odyssey of a Born-Again American,Harvard Hates America: The Odyssey of a Born-Again...,unknown,19,6.55,131.0,15,-4,False,20,1.0
A3RHKGX92R2DHQ,Astérix et les Goths (Une Aventure d'Astérix) (French Edition),Astérix et les Goths (Une Aventure d'Astérix) (F...,unknown,20,6.45,129.0,3,-17,False,20,1.0
A3KOPELCW9L6JN,Bright Messengers: A New Novel Set in the Rama Universe,Bright Messengers: A New Novel Set in the Rama Uni...,unknown,1,14.7,294.0,19,18,False,20,0.0
A3KOPELCW9L6JN,Winterland: A Dark Fairy Tale,Winterland: A Dark Fairy Tale,unknown,2,13.6,272.0,17,15,False,20,0.0
A3KOPELCW9L6JN,Beginning Database-Driven Application Development in Java EE: Using GlassFish (Expert's Voice in Open Source),Beginning Database-Driven Application Development ...,unknown,3,12.95,259.0,7,4,False,20,0.0
A3KOPELCW9L6JN,Call It Courage,Call It Courage,unknown,4,12.1,242.0,18,14,False,20,0.0
A3KOPELCW9L6JN,The Book of Doors Divination Deck: An Alchemical Oracle from Ancient Egypt,The Book of Doors Divination Deck: An Alchemical O...,unknown,5,11.65,233.0,11,6,False,20,0.0
A3KOPELCW9L6JN,Arcturus Landing,Arcturus Landing,unknown,6,11.45,229.0,6,0,False,20,0.0
A3KOPELCW9L6JN,We Didn't Mean to Start A School,We Didn't Mean to Start A School,unknown,7,11.2,224.0,1,-6,False,20,0.0
A3KOPELCW9L6JN,On the Street Where You Live,On the Street Where You Live,unknown,8,10.9,218.0,16,8,True,20,0.0
A3KOPELCW9L6JN,The Buildmeister's Guide: Achieving Agile Software Delivery,The Buildmeister's Guide: Achieving Agile Software...,unknown,9,10.85,217.0,5,-4,False,20,0.0
A3KOPELCW9L6JN,The Twisted Claw (Hardy Boys #18),The Twisted Claw (Hardy Boys #18),unknown,10,10.85,217.0,10,0,False,20,0.0
A3KOPELCW9L6JN,Time's Last Gift: A Wold Newton Prehistory,Time's Last Gift: A Wold Newton Prehistory,unknown,11,10.65,213.0,12,1,False,20,0.0
A3KOPELCW9L6JN,How to Form a Nonprofit Corporation: With Forms,How to Form a Nonprofit Corporation: With Forms,unknown,12,10.55,211.0,14,2,False,20,0.0
A3KOPELCW9L6JN,Nelson's Quick Reference Bible Dictionary,Nelson's Quick Reference Bible Dictionary,unknown,13,9.75,195.0,2,-11,False,20,0.0
A3KOPELCW9L6JN,You Can Draw Dogs,You Can Draw Dogs,unknown,14,9.6,192.0,9,-5,False,20,0.0
A3KOPELCW9L6JN,Pug Sheridan,Pug Sheridan,unknown,15,9.1,182.0,3,-12,False,20,0.0
A3KOPELCW9L6JN,"The Colorado State Capitol: History, Politics, Preservation","The Colorado State Capitol: History, Politics, Pre...",unknown,16,8.75,175.0,4,-12,False,20,0.0
A3KOPELCW9L6JN,The Scarlet Cloth,The Scarlet Cloth,unknown,17,8.7,174.0,0,-17,False,20,0.0
A3KOPELCW9L6JN,"Walk Along, Baby","Walk Along, Baby",unknown,18,8.6,172.0,15,-3,False,20,0.0
A3KOPELCW9L6JN,"Descendants of Thomas Wellman of Lynn, Massachusetts","Descendants of Thomas Wellman of Lynn, Massachuset...",unknown,19,7.8,156.0,13,-6,False,20,0.0
A3KOPELCW9L6JN,Sexy Beast VII,Sexy Beast VII,unknown,20,6.25,125.0,8,-12,False,20,0.0
ASV59NRRXLHQY,Secrets Lenders Never Told You: Get Your Business Loan Approved,Secrets Lenders Never Told You: Get Your Business ...,unknown,1,14.9,298.0,2,1,False,20,0.0
ASV59NRRXLHQY,New England Waterfalls: A Guide to More Than 400 Cascades and Waterfalls,New England Waterfalls: A Guide to More Than 400 C...,unknown,2,13.9,278.0,18,16,False,20,0.0
ASV59NRRXLHQY,Early to Rise: A Young Adult's Guide to Investing... and Financial Decisions That Can Shape Your Life,Early to Rise: A Young Adult's Guide to Investing....,unknown,3,13.1,262.0,16,13,False,20,0.0
ASV59NRRXLHQY,Strategies for Reading Assessment and Instruction: Helping Every Child Succeed (4th Edition) (Pearson Custom Education),Strategies for Reading Assessment and Instruction:...,unknown,4,12.35,247.0,13,9,False,20,0.0
ASV59NRRXLHQY,How to improve your child's behavior through diet,How to improve your child's behavior through diet,unknown,5,12.05,241.0,19,14,False,20,0.0
ASV59NRRXLHQY,Sound Targets: American Soldiers and Music in the Iraq War,Sound Targets: American Soldiers and Music in the ...,unknown,6,11.85,237.0,15,9,False,20,0.0
ASV59NRRXLHQY,Mourn the Living: A Nolan Novel (Five Star First Edition Mystery Series),Mourn the Living: A Nolan Novel (Five Star First E...,unknown,7,11.75,235.0,12,5,False,20,0.0
ASV59NRRXLHQY,The Kids' Book of Fishing,The Kids' Book of Fishing,unknown,8,11.55,231.0,11,3,False,20,0.0
ASV59NRRXLHQY,No Place to Learn: Why Universities Aren't Working,No Place to Learn: Why Universities Aren't Working,unknown,9,11.5,230.0,10,1,False,20,0.0
ASV59NRRXLHQY,Trucks (Transportation),Trucks (Transportation),unknown,10,11.25,225.0,3,-7,False,20,0.0
ASV59NRRXLHQY,Southern Fried Blues,Southern Fried Blues,unknown,11,11.1,222.0,14,3,True,20,0.0
ASV59NRRXLHQY,Chords And Progressions For Rock Guitar,Chords And Progressions For Rock Guitar,unknown,12,11.1,222.0,1,-11,False,20,0.0
ASV59NRRXLHQY,Power at the Crossroads: The Interactions Between Carbon Regulation and Renewable Electricity Policies,Power at the Crossroads: The Interactions Between ...,unknown,13,11.05,221.0,0,-13,False,20,0.0
ASV59NRRXLHQY,Life Forms: Photographing Metaphor,Life Forms: Photographing Metaphor,unknown,14,10.75,215.0,7,-7,False,20,0.0
ASV59NRRXLHQY,Amy and the Cloud Basket,Amy and the Cloud Basket,unknown,15,8.55,171.0,6,-9,False,20,0.0
ASV59NRRXLHQY,"El Vendedor Mas Grande Del Mundo, Segunda Parte (Spanish Edition)","El Vendedor Mas Grande Del Mundo, Segunda Parte (S...",unknown,16,7.55,151.0,8,-8,False,20,0.0
ASV59NRRXLHQY,A Carpenter's View of the Bible,A Carpenter's View of the Bible,unknown,17,7.45,149.0,9,-8,False,20,0.0
ASV59NRRXLHQY,Inside the Oy Quong Laundry,Inside the Oy Quong Laundry,unknown,18,7.3,146.0,4,-14,False,20,0.0
ASV59NRRXLHQY,La saison du passage (IMAGINAIRE (A)),La saison du passage (IMAGINAIRE (A)),unknown,19,5.55,111.0,5,-14,False,20,0.0
ASV59NRRXLHQY,"Amazing Spider-man #678 ""Venom Variant""","Amazing Spider-man #678 ""Venom Variant""",unknown,20,5.4,108.0,17,-3,False,20,0.0
A132WCLHRIIJA3,Bicycling Magazine's New Cyclist Handbook: Ride with Confidence and Avoid Common Pitfalls,Bicycling Magazine's New Cyclist Handbook: Ride wi...,unknown,1,15.3,306.0,6,5,False,20,0.38685280723454163
A132WCLHRIIJA3,Contaminated: A Zombie survival Novel,Contaminated: A Zombie survival Novel,unknown,2,15.05,301.0,5,3,False,20,0.38685280723454163
A132WCLHRIIJA3,Ultimate Guide to Planting Food Plots for Deer and Other Wildlife (Outdoorsman's Edge),Ultimate Guide to Planting Food Plots for Deer and...,unknown,3,14.05,281.0,19,16,False,20,0.38685280723454163
A132WCLHRIIJA3,The Master Swing Trader: Tools and Techniques to Profit from Outstanding Short-Term Trading Opportunities,The Master Swing Trader: Tools and Techniques to P...,unknown,4,13.6,272.0,10,6,False,20,0.38685280723454163
A132WCLHRIIJA3,Vegetables (The Essential Kitchen Series),Vegetables (The Essential Kitchen Series),unknown,5,11.8,236.0,7,2,False,20,0.38685280723454163
A132WCLHRIIJA3,"Forever With You (Fixed - Book 3) (Fixed Series, 3)","Forever With You (Fixed - Book 3) (Fixed Series, 3...",unknown,6,11.4,228.0,2,-4,True,20,0.38685280723454163
A132WCLHRIIJA3,Sobriety Demystified: Getting Clean and Sober With Nlp and Cbt (Professional counselor handbooks),Sobriety Demystified: Getting Clean and Sober With...,unknown,7,11.1,222.0,8,1,False,20,0.38685280723454163
A132WCLHRIIJA3,Haunted (Lady Grace Mysteries),Haunted (Lady Grace Mysteries),unknown,8,10.95,219.0,9,1,False,20,0.38685280723454163
A132WCLHRIIJA3,Political Power Glenn Beck,Political Power Glenn Beck,unknown,9,10.8,216.0,14,5,False,20,0.38685280723454163
A132WCLHRIIJA3,Legend Unleashed (Keeping Secrets),Legend Unleashed (Keeping Secrets),unknown,10,10.8,216.0,12,2,False,20,0.38685280723454163
A132WCLHRIIJA3,Five Centuries of American Costume (Dover Fashion and Costumes),Five Centuries of American Costume (Dover Fashion ...,unknown,11,10.15,203.0,16,5,False,20,0.38685280723454163
A132WCLHRIIJA3,Scotland: A Visual Journey,Scotland: A Visual Journey,unknown,12,10.05,201.0,13,1,False,20,0.38685280723454163
A132WCLHRIIJA3,Say It in Turkish,Say It in Turkish,unknown,13,9.6,192.0,1,-12,False,20,0.38685280723454163
A132WCLHRIIJA3,Damage Control #1 Marvel 1989,Damage Control #1 Marvel 1989,unknown,14,9.25,185.0,11,-3,False,20,0.38685280723454163
A132WCLHRIIJA3,"Hino Horror, Vol. 4: Oninbo and the Bugs from Hell Part 2","Hino Horror, Vol. 4: Oninbo and the Bugs from Hell...",unknown,15,7.9,158.0,0,-15,False,20,0.38685280723454163
A132WCLHRIIJA3,Leopold's Long Awaited Leap Year Birthday,Leopold's Long Awaited Leap Year Birthday,unknown,16,7.8,156.0,17,1,False,20,0.38685280723454163
A132WCLHRIIJA3,Holt Mathematics: Student Edition Course 1 2007,Holt Mathematics: Student Edition Course 1 2007,unknown,17,7.75,155.0,3,-14,False,20,0.38685280723454163
A132WCLHRIIJA3,Perspective Charts,Perspective Charts,unknown,18,7.7,154.0,4,-14,False,20,0.38685280723454163
